date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
8/25,2026-08-25,6720,富邦-青埔,003900360031004e,0,5,-5,55.56,1,sell,2026-08-25
8/25,2026-08-25,6720,美林,1440,2,0,2,22.22,2,buy,2026-08-25
8/25,2026-08-25,6720,凱基-台北,9268,0,2,-2,22.22,2,sell,2026-08-25
8/25,2026-08-25,6720,元大-忠孝,9871,1,0,1,11.11,3,buy,2026-08-25
8/25,2026-08-25,6720,臺銀-臺中,0031003000340041,0,1,-1,11.11,3,sell,2026-08-25
8/25,2026-08-25,6720,兆豐-忠孝,0037003000300061,1,0,1,11.11,4,buy,2026-08-25
8/25,2026-08-25,6720,大昌-樹林,6461,0,1,-1,11.11,4,sell,2026-08-25
8/25,2026-08-25,6720,兆豐-鹿港,0037003000300066,0,0,0,0.0,5,buy,2026-08-25
8/25,2026-08-25,6720,康和-石牌,0038003400350052,0,0,0,0.0,5,sell,2026-08-25
8/25,2026-08-25,6720,國票-天祥,0037003700390056,0,0,0,0.0,6,buy,2026-08-25
8/25,2026-08-25,6720,國泰-館前,0038003800380041,0,0,0,0.0,6,sell,2026-08-25
8/25,2026-08-25,6720,康和-板橋,0038003400350044,0,0,0,0.0,7,buy,2026-08-25
8/25,2026-08-25,6720,富邦-新店,9661,0,0,0,0.0,7,sell,2026-08-25
8/25,2026-08-25,6720,元大-板橋,0039003800390043,0,0,0,0.0,8,sell,2026-08-25
8/25,2026-08-25,6721,元大-北投,0039003800390041,0,0,0,0.0,1,buy,2026-08-25
8/25,2026-08-25,6721,康和-板橋,0038003400350044,0,0,0,0.0,1,sell,2026-08-25
8/25,2026-08-25,6721,兆豐-桃園,003700300030004d,0,0,0,0.0,2,sell,2026-08-25
8/25,2026-08-25,6722,新光-桃園,8565,15,0,15,45.45,1,buy,2026-08-25
8/25,2026-08-25,6722,臺銀-高雄,0031003000340043,1,9,-8,24.24,1,sell,2026-08-25
8/25,2026-08-25,6722,永豐金-台南,0039004100390068,3,0,3,9.09,2,buy,2026-08-25
8/25,2026-08-25,6722,富邦-三重,9677,0,6,-6,18.18,2,sell,2026-08-25
8/25,2026-08-25,6722,群益金鼎-萬華,0039003100330049,2,0,2,6.06,3,buy,2026-08-25
8/25,2026-08-25,6722,元大-旗山,003900380031006e,0,4,-4,12.12,3,sell,2026-08-25
8/25,2026-08-25,6722,玉山-信義,0038003800340043,2,0,2,6.06,4,buy,2026-08-25
8/25,2026-08-25,6722,玉山-高雄,8843,0,3,-3,9.09,4,sell,2026-08-25
8/25,2026-08-25,6722,元大證券,9800,1,0,1,3.03,5,buy,2026-08-25
8/25,2026-08-25,6722,凱基-市府,0039003200300044,0,1,-1,3.03,5,sell,2026-08-25
8/25,2026-08-25,6722,富邦-新營,9693,1,0,1,3.03,6,buy,2026-08-25
8/25,2026-08-25,6722,光和-和美,6383,0,1,-1,3.03,6,sell,2026-08-25
8/25,2026-08-25,6722,富邦-頭份,0039003600320050,1,0,1,3.03,7,buy,2026-08-25
8/25,2026-08-25,6722,新加坡商瑞銀,1650,0,1,-1,3.03,7,sell,2026-08-25
8/25,2026-08-25,6722,台灣摩根士丹利,1470,1,0,1,3.03,8,buy,2026-08-25
8/25,2026-08-25,6722,花旗環球,1590,0,1,-1,3.03,8,sell,2026-08-25
8/25,2026-08-25,6722,台新,0039004200300030,1,0,1,3.03,9,buy,2026-08-25
8/25,2026-08-25,6722,元大-蘆洲中正,0039003800390049,0,1,-1,3.03,9,sell,2026-08-25
8/25,2026-08-25,6722,臺銀-金山,0031003000340044,0,0,0,0.0,10,buy,2026-08-25
8/25,2026-08-25,6722,永豐金證券,0039004100300030,0,1,-1,3.03,10,sell,2026-08-25
8/25,2026-08-25,6722,元大-花蓮,9856,5,5,0,0.0,11,buy,2026-08-25
8/25,2026-08-25,6722,合庫-高雄,1023,0,0,0,0.0,11,sell,2026-08-25
8/25,2026-08-25,6725,台灣摩根士丹利,1470,9,0,9,14.75,1,buy,2026-08-25
8/25,2026-08-25,6725,群益金鼎-嘉義,003900310038004d,0,6,-6,9.84,1,sell,2026-08-25
8/25,2026-08-25,6725,群益金鼎-中壢,0039003100380041,2,0,2,3.28,2,buy,2026-08-25
8/25,2026-08-25,6725,新光-台南,8564,0,3,-3,4.92,2,sell,2026-08-25
8/25,2026-08-25,6725,凱基-高雄,9206,2,0,2,3.28,3,buy,2026-08-25
8/25,2026-08-25,6725,凱基-永和,9207,0,3,-3,4.92,3,sell,2026-08-25
8/25,2026-08-25,6725,元大-汐止,0039003800390051,2,0,2,3.28,4,buy,2026-08-25
8/25,2026-08-25,6725,(牛牛牛)亞-鑫豐,0036003000310064,0,2,-2,3.28,4,sell,2026-08-25
8/25,2026-08-25,6725,永豐金-羅東,0039004100390041,2,0,2,3.28,5,buy,2026-08-25
8/25,2026-08-25,6725,聯邦-興中,8587,0,2,-2,3.28,5,sell,2026-08-25
8/25,2026-08-25,6725,元大-花蓮,9856,1,0,1,1.64,6,buy,2026-08-25
8/25,2026-08-25,6725,凱基-台北,9268,6,8,-2,3.28,6,sell,2026-08-25
8/25,2026-08-25,6725,富邦-竹科,0039003600320043,1,0,1,1.64,7,buy,2026-08-25
8/25,2026-08-25,6725,富邦-青埔,003900360031004e,0,2,-2,3.28,7,sell,2026-08-25
8/25,2026-08-25,6725,富邦-永和,9654,1,0,1,1.64,8,buy,2026-08-25
8/25,2026-08-25,6725,國泰-敦南,8888,1,3,-2,3.28,8,sell,2026-08-25
8/25,2026-08-25,6725,第一金-高雄,5383,1,0,1,1.64,9,buy,2026-08-25
8/25,2026-08-25,6725,台中銀-台北,6115,0,1,-1,1.64,9,sell,2026-08-25
8/25,2026-08-25,6725,美林,1440,2,1,1,1.64,10,buy,2026-08-25
8/25,2026-08-25,6725,第一金-桃園,5385,0,1,-1,1.64,10,sell,2026-08-25
8/25,2026-08-25,6725,港商野村,1560,1,0,1,1.64,11,buy,2026-08-25
8/25,2026-08-25,6725,高橋-龍潭,5321,0,1,-1,1.64,11,sell,2026-08-25
8/25,2026-08-25,6725,大昌-新店,6464,1,0,1,1.64,12,buy,2026-08-25
8/25,2026-08-25,6725,兆豐-竹北,7007,0,1,-1,1.64,12,sell,2026-08-25
8/25,2026-08-25,6725,玉山-板橋,8846,1,0,1,1.64,13,buy,2026-08-25
8/25,2026-08-25,6725,兆豐-大安,003700300030006a,0,1,-1,1.64,13,sell,2026-08-25
8/25,2026-08-25,6725,群益金鼎-東大,9135,1,0,1,1.64,14,buy,2026-08-25
8/25,2026-08-25,6725,國票-南科,0037003700390065,0,1,-1,1.64,14,sell,2026-08-25
8/25,2026-08-25,6725,凱基,9200,1,0,1,1.64,15,buy,2026-08-25
8/25,2026-08-25,6725,摩根大通,8440,0,1,-1,1.64,15,sell,2026-08-25
8/25,2026-08-25,6727,凱基-台北,9268,166,104,62,4.09,1,buy,2026-08-25
8/25,2026-08-25,6727,統一,5850,29,80,-51,3.36,1,sell,2026-08-25
8/25,2026-08-25,6727,凱基-信義,9216,35,0,35,2.31,2,buy,2026-08-25
8/25,2026-08-25,6727,統一-敦南,5852,2,19,-17,1.12,2,sell,2026-08-25
8/25,2026-08-25,6727,國票-安和,003700370039005a,35,7,28,1.85,3,buy,2026-08-25
8/25,2026-08-25,6727,群益金鼎-內湖,0039003100380064,7,24,-17,1.12,3,sell,2026-08-25
8/25,2026-08-25,6727,台灣摩根士丹利,1470,57,33,24,1.58,4,buy,2026-08-25
8/25,2026-08-25,6727,永豐金證券,0039004100300030,14,28,-14,0.92,4,sell,2026-08-25
8/25,2026-08-25,6727,華南永昌-高雄,9303,25,2,23,1.52,5,buy,2026-08-25
8/25,2026-08-25,6727,摩根大通,8440,17,31,-14,0.92,5,sell,2026-08-25
8/25,2026-08-25,6727,統一-南京,0035003800350055,22,0,22,1.45,6,buy,2026-08-25
8/25,2026-08-25,6727,兆豐-新竹,0037003000300056,0,11,-11,0.73,6,sell,2026-08-25
8/25,2026-08-25,6727,新加坡商瑞銀,1650,25,4,21,1.38,7,buy,2026-08-25
8/25,2026-08-25,6727,國泰-松江,8883,3,13,-10,0.66,7,sell,2026-08-25
8/25,2026-08-25,6727,大展,5050,20,2,18,1.19,8,buy,2026-08-25
8/25,2026-08-25,6727,富邦-公益,0039003600310046,3,13,-10,0.66,8,sell,2026-08-25
8/25,2026-08-25,6727,台新-西松,003900420032006e,18,0,18,1.19,9,buy,2026-08-25
8/25,2026-08-25,6727,台新-新莊,0039004200310039,50,60,-10,0.66,9,sell,2026-08-25
8/25,2026-08-25,6727,凱基-鳳山,9274,19,2,17,1.12,10,buy,2026-08-25
8/25,2026-08-25,6727,富邦-台北,9623,7,17,-10,0.66,10,sell,2026-08-25
8/25,2026-08-25,6727,元大證券,9800,106,90,16,1.05,11,buy,2026-08-25
8/25,2026-08-25,6727,富邦-敦南,9663,0,9,-9,0.59,11,sell,2026-08-25
8/25,2026-08-25,6727,中國信託-忠孝,6162,21,7,14,0.92,12,buy,2026-08-25
8/25,2026-08-25,6727,凱基-松山,9217,0,8,-8,0.53,12,sell,2026-08-25
8/25,2026-08-25,6727,美商高盛,1480,65,52,13,0.86,13,buy,2026-08-25
8/25,2026-08-25,6727,永豐金-萬盛,0039004100390032,0,8,-8,0.53,13,sell,2026-08-25
8/25,2026-08-25,6727,富邦-新板,0039003600310048,11,0,11,0.73,14,buy,2026-08-25
8/25,2026-08-25,6727,元大-佳里,0039003800310065,0,8,-8,0.53,14,sell,2026-08-25
8/25,2026-08-25,6727,永豐金-敦南,0039004100380046,16,6,10,0.66,15,buy,2026-08-25
8/25,2026-08-25,6727,兆豐-新莊,0037003000300077,0,7,-7,0.46,15,sell,2026-08-25
8/25,2026-08-25,6728,新光,8560,5,0,5,38.46,1,buy,2026-08-25
8/25,2026-08-25,6728,統一-新營,0035003800350045,0,3,-3,23.08,1,sell,2026-08-25
8/25,2026-08-25,6728,臺銀-高雄,0031003000340043,3,0,3,23.08,2,buy,2026-08-25
8/25,2026-08-25,6728,元大-斗信,9884,0,3,-3,23.08,2,sell,2026-08-25
8/25,2026-08-25,6728,大昌-新店,6464,1,0,1,7.69,3,buy,2026-08-25
8/25,2026-08-25,6728,富邦-台北,9623,0,1,-1,7.69,3,sell,2026-08-25
8/25,2026-08-25,6728,永豐金-台南,0039004100390068,1,0,1,7.69,4,buy,2026-08-25
8/25,2026-08-25,6728,凱基-台北,9268,0,1,-1,7.69,4,sell,2026-08-25
8/25,2026-08-25,6728,台新,0039004200300030,1,0,1,7.69,5,buy,2026-08-25
8/25,2026-08-25,6728,永豐金-鳳山,0039004100360031,0,1,-1,7.69,5,sell,2026-08-25
8/25,2026-08-25,6728,臺銀-臺南,1042,0,0,0,0.0,6,buy,2026-08-25
8/25,2026-08-25,6728,第一金-台南,5384,0,1,-1,7.69,6,sell,2026-08-25
8/25,2026-08-25,6728,群益金鼎-松山,9103,1,1,0,0.0,7,buy,2026-08-25
8/25,2026-08-25,6728,台新-桃園,0039004200320076,0,1,-1,7.69,7,sell,2026-08-25
8/25,2026-08-25,6728,元大證券,9800,1,1,0,0.0,8,buy,2026-08-25
8/25,2026-08-25,6728,新百王,6210,0,0,0,0.0,8,sell,2026-08-25
8/25,2026-08-25,6730,新光,8560,10,0,10,37.04,1,buy,2026-08-25
8/25,2026-08-25,6730,凱基-台中,9204,0,15,-15,55.56,1,sell,2026-08-25
8/25,2026-08-25,6730,國票-彰化,0037003700390057,7,0,7,25.93,2,buy,2026-08-25
8/25,2026-08-25,6730,凱基-台北,9268,0,6,-6,22.22,2,sell,2026-08-25
8/25,2026-08-25,6730,臺銀-高雄,0031003000340043,5,3,2,7.41,3,buy,2026-08-25
8/25,2026-08-25,6730,統一,5850,0,2,-2,7.41,3,sell,2026-08-25
8/25,2026-08-25,6730,亞東,2180,1,0,1,3.7,4,buy,2026-08-25
8/25,2026-08-25,6730,臺銀-臺中,0031003000340041,1,0,1,3.7,5,buy,2026-08-25
8/25,2026-08-25,6730,華南永昌-高雄,9303,1,0,1,3.7,6,buy,2026-08-25
8/25,2026-08-25,6730,台新-台中,0039004200310068,1,0,1,3.7,7,buy,2026-08-25
8/25,2026-08-25,6730,台新,0039004200300030,1,1,0,0.0,8,buy,2026-08-25
8/25,2026-08-25,6732,凱基-永華,9235,7,0,7,8.05,1,buy,2026-08-25
8/25,2026-08-25,6732,美商高盛,1480,0,10,-10,11.49,1,sell,2026-08-25
8/25,2026-08-25,6732,新光,8560,6,0,6,6.9,2,buy,2026-08-25
8/25,2026-08-25,6732,富邦-頭份,0039003600320050,0,8,-8,9.2,2,sell,2026-08-25
8/25,2026-08-25,6732,美好-泰山,5263,5,0,5,5.75,3,buy,2026-08-25
8/25,2026-08-25,6732,富邦-內湖,9627,0,7,-7,8.05,3,sell,2026-08-25
8/25,2026-08-25,6732,元大-大同,0039003800390047,5,0,5,5.75,4,buy,2026-08-25
8/25,2026-08-25,6732,富邦-建國,9658,0,5,-5,5.75,4,sell,2026-08-25
8/25,2026-08-25,6732,元大-民生三民,0039003800390058,5,0,5,5.75,5,buy,2026-08-25
8/25,2026-08-25,6732,富邦-青埔,003900360031004e,0,3,-3,3.45,5,sell,2026-08-25
8/25,2026-08-25,6732,元大-龍潭,9858,3,0,3,3.45,6,buy,2026-08-25
8/25,2026-08-25,6732,港商野村,1560,0,3,-3,3.45,6,sell,2026-08-25
8/25,2026-08-25,6732,永豐金-松山,0039004100390031,3,0,3,3.45,7,buy,2026-08-25
8/25,2026-08-25,6732,兆豐-來福,0037003000300043,0,3,-3,3.45,7,sell,2026-08-25
8/25,2026-08-25,6732,元大-北三重,0039003800390056,2,0,2,2.3,8,buy,2026-08-25
8/25,2026-08-25,6732,富邦-板橋,9655,0,3,-3,3.45,8,sell,2026-08-25
8/25,2026-08-25,6732,永豐金-南投,003900410039004d,2,0,2,2.3,9,buy,2026-08-25
8/25,2026-08-25,6732,台灣摩根士丹利,1470,9,11,-2,2.3,9,sell,2026-08-25
8/25,2026-08-25,6732,國泰-敦南,8888,1,0,1,1.15,10,buy,2026-08-25
8/25,2026-08-25,6732,元大-成功,003900380039004c,0,2,-2,2.3,10,sell,2026-08-25
8/25,2026-08-25,6732,元大-雙和,9874,1,0,1,1.15,11,buy,2026-08-25
8/25,2026-08-25,6732,統一-城中,5854,0,1,-1,1.15,11,sell,2026-08-25
8/25,2026-08-25,6732,凱基-中港,9202,1,0,1,1.15,12,buy,2026-08-25
8/25,2026-08-25,6732,中國信託-文心,6164,0,1,-1,1.15,12,sell,2026-08-25
8/25,2026-08-25,6732,亞東-新竹,2184,1,0,1,1.15,13,buy,2026-08-25
8/25,2026-08-25,6732,新光-新竹,8563,1,2,-1,1.15,13,sell,2026-08-25
8/25,2026-08-25,6732,新加坡商瑞銀,1650,2,1,1,1.15,14,buy,2026-08-25
8/25,2026-08-25,6732,群益金鼎-三重,0039003100330067,0,1,-1,1.15,14,sell,2026-08-25
8/25,2026-08-25,6732,合庫-嘉義,1024,1,0,1,1.15,15,buy,2026-08-25
8/25,2026-08-25,6732,凱基-東港,9212,0,1,-1,1.15,15,sell,2026-08-25
8/25,2026-08-25,6733,(牛牛牛)亞-鑫豐,0036003000310064,4,0,4,14.81,1,buy,2026-08-25
8/25,2026-08-25,6733,元大-彰化,0039003800310047,0,8,-8,29.63,1,sell,2026-08-25
8/25,2026-08-25,6733,富邦-竹科,0039003600320043,3,0,3,11.11,2,buy,2026-08-25
8/25,2026-08-25,6733,美商高盛,1480,0,3,-3,11.11,2,sell,2026-08-25
8/25,2026-08-25,6733,兆豐-鹿港,0037003000300066,2,0,2,7.41,3,buy,2026-08-25
8/25,2026-08-25,6733,台灣摩根士丹利,1470,0,3,-3,11.11,3,sell,2026-08-25
8/25,2026-08-25,6733,華南永昌-高雄,9303,2,0,2,7.41,4,buy,2026-08-25
8/25,2026-08-25,6733,富邦-永和,9654,0,3,-3,11.11,4,sell,2026-08-25
8/25,2026-08-25,6733,元大-中壢,9834,2,0,2,7.41,5,buy,2026-08-25
8/25,2026-08-25,6733,台新-西松,003900420032006e,0,2,-2,7.41,5,sell,2026-08-25
8/25,2026-08-25,6733,康和-台中,8455,1,0,1,3.7,6,buy,2026-08-25
8/25,2026-08-25,6733,合庫證券,1020,0,1,-1,3.7,6,sell,2026-08-25
8/25,2026-08-25,6733,北城證券,7750,1,0,1,3.7,7,buy,2026-08-25
8/25,2026-08-25,6733,第一金-華江,0035003300380057,0,1,-1,3.7,7,sell,2026-08-25
8/25,2026-08-25,6733,兆豐-嘉義,7001,1,0,1,3.7,8,buy,2026-08-25
8/25,2026-08-25,6733,凱基-台北,9268,0,1,-1,3.7,8,sell,2026-08-25
8/25,2026-08-25,6733,統一-宜蘭,0035003800350053,1,0,1,3.7,9,buy,2026-08-25
8/25,2026-08-25,6733,台新,0039004200300030,0,1,-1,3.7,9,sell,2026-08-25
8/25,2026-08-25,6733,國泰-敦南,8888,1,0,1,3.7,10,buy,2026-08-25
8/25,2026-08-25,6733,台新-台中,0039004200310068,0,1,-1,3.7,10,sell,2026-08-25
8/25,2026-08-25,6733,新光,8560,2,1,1,3.7,11,buy,2026-08-25
8/25,2026-08-25,6733,元大-屏東,9892,0,0,0,0.0,11,sell,2026-08-25
8/25,2026-08-25,6733,凱基-頭份,9296,1,0,1,3.7,12,buy,2026-08-25
8/25,2026-08-25,6733,華南永昌-竹北,9339,0,0,0,0.0,12,sell,2026-08-25
8/25,2026-08-25,6733,富邦-新板,0039003600310048,1,0,1,3.7,13,buy,2026-08-25
8/25,2026-08-25,6733,富邦-永康,003900360031005a,1,0,1,3.7,14,buy,2026-08-25
8/25,2026-08-25,6733,永豐金-永康,0039004100390063,1,0,1,3.7,15,buy,2026-08-25
8/25,2026-08-25,6735,美商高盛,1480,18,4,14,17.07,1,buy,2026-08-25
8/25,2026-08-25,6735,富邦-基隆,9614,0,15,-15,18.29,1,sell,2026-08-25
8/25,2026-08-25,6735,凱基-台北,9268,10,0,10,12.2,2,buy,2026-08-25
8/25,2026-08-25,6735,美林,1440,0,12,-12,14.63,2,sell,2026-08-25
8/25,2026-08-25,6735,永豐金證券,0039004100300030,12,2,10,12.2,3,buy,2026-08-25
8/25,2026-08-25,6735,新加坡商瑞銀,1650,0,4,-4,4.88,3,sell,2026-08-25
8/25,2026-08-25,6735,富邦-中壢,9636,4,1,3,3.66,4,buy,2026-08-25
8/25,2026-08-25,6735,國泰-敦南,8888,2,5,-3,3.66,4,sell,2026-08-25
8/25,2026-08-25,6735,元大-大雅,0039003800330069,3,0,3,3.66,5,buy,2026-08-25
8/25,2026-08-25,6735,元大-雙和,9874,0,3,-3,3.66,5,sell,2026-08-25
8/25,2026-08-25,6735,新光,8560,3,1,2,2.44,6,buy,2026-08-25
8/25,2026-08-25,6735,摩根大通,8440,4,6,-2,2.44,6,sell,2026-08-25
8/25,2026-08-25,6735,美好-苗栗,5265,2,0,2,2.44,7,buy,2026-08-25
8/25,2026-08-25,6735,元大-文心興安,9854,0,2,-2,2.44,7,sell,2026-08-25
8/25,2026-08-25,6735,富邦-新店,9661,2,0,2,2.44,8,buy,2026-08-25
8/25,2026-08-25,6735,台新-台南,0039004200310036,0,2,-2,2.44,8,sell,2026-08-25
8/25,2026-08-25,6735,元大-發財,0039003800310045,2,0,2,2.44,9,buy,2026-08-25
8/25,2026-08-25,6735,台新-左楠,0039004200310064,0,2,-2,2.44,9,sell,2026-08-25
8/25,2026-08-25,6735,玉山-城中,0038003800340045,1,0,1,1.22,10,buy,2026-08-25
8/25,2026-08-25,6735,元大證券,9800,1,2,-1,1.22,10,sell,2026-08-25
8/25,2026-08-25,6735,凱基-八德,003900320031004d,1,0,1,1.22,11,buy,2026-08-25
8/25,2026-08-25,6735,港商野村,1560,1,2,-1,1.22,11,sell,2026-08-25
8/25,2026-08-25,6735,元大-南投,0039003800310044,1,0,1,1.22,12,buy,2026-08-25
8/25,2026-08-25,6735,台灣摩根士丹利,1470,2,3,-1,1.22,12,sell,2026-08-25
8/25,2026-08-25,6735,永豐金-市政,0039004100390057,1,0,1,1.22,13,buy,2026-08-25
8/25,2026-08-25,6735,聯邦-興中,8587,0,1,-1,1.22,13,sell,2026-08-25
8/25,2026-08-25,6735,合庫-彰化,1028,0,0,0,0.0,14,buy,2026-08-25
8/25,2026-08-25,6735,玉山-左營,0038003800340044,0,1,-1,1.22,14,sell,2026-08-25
8/25,2026-08-25,6735,日進,5660,0,0,0,0.0,15,buy,2026-08-25
8/25,2026-08-25,6735,元大-竹科,003900380030004b,0,1,-1,1.22,15,sell,2026-08-25
8/25,2026-08-25,6739,台灣摩根士丹利,1470,8,3,5,4.63,1,buy,2026-08-25
8/25,2026-08-25,6739,元大-大安,003900380033004e,0,4,-4,3.7,1,sell,2026-08-25
8/25,2026-08-25,6739,美商高盛,1480,10,7,3,2.78,2,buy,2026-08-25
8/25,2026-08-25,6739,元大-金華,9878,0,4,-4,3.7,2,sell,2026-08-25
8/25,2026-08-25,6739,美林,1440,3,1,2,1.85,3,buy,2026-08-25
8/25,2026-08-25,6739,元大-成功,003900380039004c,0,3,-3,2.78,3,sell,2026-08-25
8/25,2026-08-25,6739,凱基-竹東,9273,2,0,2,1.85,4,buy,2026-08-25
8/25,2026-08-25,6739,新加坡商瑞銀,1650,3,5,-2,1.85,4,sell,2026-08-25
8/25,2026-08-25,6739,康和-台北,0038003400350055,2,0,2,1.85,5,buy,2026-08-25
8/25,2026-08-25,6739,口袋證券,6620,0,2,-2,1.85,5,sell,2026-08-25
8/25,2026-08-25,6739,元大-歸仁,0039003800310061,1,0,1,0.93,6,buy,2026-08-25
8/25,2026-08-25,6739,凱基-竹科,9272,0,2,-2,1.85,6,sell,2026-08-25
8/25,2026-08-25,6739,元大-新竹經國,9859,1,0,1,0.93,7,buy,2026-08-25
8/25,2026-08-25,6739,元大證券,9800,3,5,-2,1.85,7,sell,2026-08-25
8/25,2026-08-25,6739,元大-台中中港,0039003800390042,1,0,1,0.93,8,buy,2026-08-25
8/25,2026-08-25,6739,台新,0039004200300030,1,2,-1,0.93,8,sell,2026-08-25
8/25,2026-08-25,6739,合庫-桃園,0031003000320045,1,0,1,0.93,9,buy,2026-08-25
8/25,2026-08-25,6739,臺銀-民權,1043,0,1,-1,0.93,9,sell,2026-08-25
8/25,2026-08-25,6739,凱基-敦北,9237,1,0,1,0.93,10,buy,2026-08-25
8/25,2026-08-25,6739,亞東-新竹,2184,0,1,-1,0.93,10,sell,2026-08-25
8/25,2026-08-25,6739,台新-高雄,0039004200310067,3,2,1,0.93,11,buy,2026-08-25
8/25,2026-08-25,6739,第一金-大稻埕,0035003300380046,0,1,-1,0.93,11,sell,2026-08-25
8/25,2026-08-25,6739,新光-新竹,8563,2,1,1,0.93,12,buy,2026-08-25
8/25,2026-08-25,6739,康和,8450,0,1,-1,0.93,12,sell,2026-08-25
8/25,2026-08-25,6739,第一金-員林,5381,1,0,1,0.93,13,buy,2026-08-25
8/25,2026-08-25,6739,群益金鼎-中壢,0039003100380041,0,1,-1,0.93,13,sell,2026-08-25
8/25,2026-08-25,6739,宏遠-中和,0031003200360048,1,0,1,0.93,14,buy,2026-08-25
8/25,2026-08-25,6739,群益金鼎-瑞豐,0039003100380075,0,1,-1,0.93,14,sell,2026-08-25
8/25,2026-08-25,6739,台灣企銀-竹北,1117,1,0,1,0.93,15,buy,2026-08-25
8/25,2026-08-25,6739,凱基-城中,9227,0,1,-1,0.93,15,sell,2026-08-25
8/25,2026-08-25,6741,富邦-敦南,9663,89,1,88,19.91,1,buy,2026-08-25
8/25,2026-08-25,6741,中國信託,6160,0,97,-97,21.95,1,sell,2026-08-25
8/25,2026-08-25,6741,第一金-桃園,5385,70,0,70,15.84,2,buy,2026-08-25
8/25,2026-08-25,6741,台灣摩根士丹利,1470,10,44,-34,7.69,2,sell,2026-08-25
8/25,2026-08-25,6741,新加坡商瑞銀,1650,35,0,35,7.92,3,buy,2026-08-25
8/25,2026-08-25,6741,美商高盛,1480,7,34,-27,6.11,3,sell,2026-08-25
8/25,2026-08-25,6741,凱基-市政,9239,24,0,24,5.43,4,buy,2026-08-25
8/25,2026-08-25,6741,元大-大雅,0039003800330069,0,20,-20,4.52,4,sell,2026-08-25
8/25,2026-08-25,6741,台灣企銀,1110,20,0,20,4.52,5,buy,2026-08-25
8/25,2026-08-25,6741,台新-台中,0039004200310068,0,14,-14,3.17,5,sell,2026-08-25
8/25,2026-08-25,6741,元大證券,9800,22,6,16,3.62,6,buy,2026-08-25
8/25,2026-08-25,6741,港商野村,1560,0,12,-12,2.71,6,sell,2026-08-25
8/25,2026-08-25,6741,凱基-敦北,9237,12,1,11,2.49,7,buy,2026-08-25
8/25,2026-08-25,6741,土銀-高雄,1033,0,11,-11,2.49,7,sell,2026-08-25
8/25,2026-08-25,6741,富邦-台北,9623,11,1,10,2.26,8,buy,2026-08-25
8/25,2026-08-25,6741,台新-新莊,0039004200310039,0,11,-11,2.49,8,sell,2026-08-25
8/25,2026-08-25,6741,新光-新竹,8563,8,0,8,1.81,9,buy,2026-08-25
8/25,2026-08-25,6741,國泰-敦南,8888,1,11,-10,2.26,9,sell,2026-08-25
8/25,2026-08-25,6741,摩根大通,8440,8,3,5,1.13,10,buy,2026-08-25
8/25,2026-08-25,6741,第一金-大稻埕,0035003300380046,0,6,-6,1.36,10,sell,2026-08-25
8/25,2026-08-25,6741,元大-新竹經國,9859,4,0,4,0.9,11,buy,2026-08-25
8/25,2026-08-25,6741,亞東,2180,0,6,-6,1.36,11,sell,2026-08-25
8/25,2026-08-25,6741,美林,1440,8,5,3,0.68,12,buy,2026-08-25
8/25,2026-08-25,6741,口袋證券,6620,0,6,-6,1.36,12,sell,2026-08-25
8/25,2026-08-25,6741,統一-內湖,0035003800350062,11,8,3,0.68,13,buy,2026-08-25
8/25,2026-08-25,6741,玉山-高雄,8843,0,5,-5,1.13,13,sell,2026-08-25
8/25,2026-08-25,6741,統一-土城,0035003800350059,3,0,3,0.68,14,buy,2026-08-25
8/25,2026-08-25,6741,國泰-桃園,8885,0,5,-5,1.13,14,sell,2026-08-25
8/25,2026-08-25,6741,新光-台南,8564,3,0,3,0.68,15,buy,2026-08-25
8/25,2026-08-25,6741,群益金鼎-高雄,9183,0,5,-5,1.13,15,sell,2026-08-25
8/25,2026-08-25,6742,台灣摩根士丹利,1470,52,0,52,14.73,1,buy,2026-08-25
8/25,2026-08-25,6742,凱基-嘉義,9252,1,153,-152,43.06,1,sell,2026-08-25
8/25,2026-08-25,6742,新加坡商瑞銀,1650,37,2,35,9.92,2,buy,2026-08-25
8/25,2026-08-25,6742,美商高盛,1480,31,43,-12,3.4,2,sell,2026-08-25
8/25,2026-08-25,6742,美林,1440,35,6,29,8.22,3,buy,2026-08-25
8/25,2026-08-25,6742,凱基-內埔,9225,0,12,-12,3.4,3,sell,2026-08-25
8/25,2026-08-25,6742,港商野村,1560,21,0,21,5.95,4,buy,2026-08-25
8/25,2026-08-25,6742,凱基-大安,9291,0,10,-10,2.83,4,sell,2026-08-25
8/25,2026-08-25,6742,群益金鼎-桃園,9189,18,0,18,5.1,5,buy,2026-08-25
8/25,2026-08-25,6742,國票-台南,0037003700390044,0,5,-5,1.42,5,sell,2026-08-25
8/25,2026-08-25,6742,富邦-竹北,9624,14,0,14,3.97,6,buy,2026-08-25
8/25,2026-08-25,6742,富邦-建國,9658,1,6,-5,1.42,6,sell,2026-08-25
8/25,2026-08-25,6742,元大-頭份,0039003800330055,13,0,13,3.68,7,buy,2026-08-25
8/25,2026-08-25,6742,統一-敦南,5852,0,4,-4,1.13,7,sell,2026-08-25
8/25,2026-08-25,6742,元大-花蓮,9856,12,0,12,3.4,8,buy,2026-08-25
